track_name,size_bytes,price,rating_count_tot,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,currency_USD,cont_rating_12+,cont_rating_17+,cont_rating_4+,cont_rating_9+,prime_genre_Book,prime_genre_Business,prime_genre_Catalogs,prime_genre_Education,prime_genre_Entertainment,prime_genre_Finance,prime_genre_Food & Drink,prime_genre_Games,prime_genre_Health & Fitness,prime_genre_Lifestyle,prime_genre_Medical,prime_genre_Music,prime_genre_Navigation,prime_genre_News,prime_genre_Photo & Video,prime_genre_Productivity,prime_genre_Reference,prime_genre_Shopping,prime_genre_Social Networking,prime_genre_Sports,prime_genre_Travel,prime_genre_Utilities,prime_genre_Weather,user_rating
NYTimes Crossword - Daily Word Puzzle Game,-0.4238901279,-0.2959602425,0.5357173036,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Doodle Jump,-0.4187100013,-0.1262246341,5.048820247,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LEDit – The LED Banner App,-0.5066752216,0.04522547531,-0.1435535709,-0.09680848864,0.1474921879,0.8290265604,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
niconico,-0.4825564154,-0.2959602425,-0.1678358805,-0.09680848864,0.6510506681,-0.3074744745,0.08364175006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fandango Movies - Times + Tickets,-0.3263258508,-0.2959602425,3.682540905,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
iCab Mobile (Web Browser),-0.5002549436,0.04522547531,-0.1380078558,0.1707532213,0.1474921879,0.8290265604,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
iRagdoll - Ragdoll Physics,-0.2239834273,-0.1262246341,-0.1521230211,-0.09680848864,-0.8596247725,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Proloquo2Go - Symbol-based AAC,1.460623952,42.56485262,-0.1600322671,-0.09680848864,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Dictionary.com Dictionary & Thesaurus,-0.2446098531,-0.2959602425,2.471198279,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
20 Minutes.fr - l'actualité en continu,-0.2492283479,-0.2959602425,-0.1687601664,-0.09680848864,0.6510506681,1.460416024,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
The Masters Tournament,-0.2182986874,-0.2959602425,1.786077996,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
myAT&T,-0.3637242549,-0.2959602425,1.262496471,-0.09680848864,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
SFR TV,-0.2143216502,-0.2959602425,-0.1696316359,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Shutterfly: Prints, Photo Books, Cards Made Easy",-0.2138712044,-0.2959602425,0.5088073813,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
StickWars,-0.5070515434,-0.1262246341,0.5404179573,1.508561771,-1.363183253,-0.56003026,-11.95575175,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Indeed Job Search,-0.5441334951,-0.2959602425,0.3405081323,-0.09680848864,-0.3560662923,2.849472845,0.08364175006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
World Cup Table Tennis™,-0.4670245885,-0.1262246341,0.06447676556,-0.09680848864,-1.866741733,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
WhatsApp Messenger,-0.1784342351,-0.2959602425,3.627110162,-6.785851238,-1.866741733,3.733418094,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
"iStudiez Pro – Homework, Schedule, Grades",-0.3990158272,0.2166755848,-0.0737435811,-0.09680848864,0.6510506681,3.10202863,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Zillow Real Estate - Homes for Sale & for Rent,-0.1851481581,-0.2959602425,4.358352309,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2XL Supercross,0.1993272789,0.5595758037,-0.08978654263,-0.09680848864,0.6510506681,0.1976370966,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Pocket Tanks Deluxe,-0.4435272835,0.5595758037,-0.09825036018,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Wells Fargo Mobile,-0.3948021634,-0.2959602425,0.3983816305,-0.09680848864,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
radio.de - Der Radioplayer,-0.4410498317,-0.2959602425,-0.1693939624,-0.09680848864,0.6510506681,1.081582346,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
AutoScout24 - mobile used & new car market,-0.161471245,-0.2959602425,-0.1673341254,-0.09680848864,0.6510506681,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Sky Burger - Build & Match Food Free,-0.1472964572,-0.2959602425,1.336294094,-0.09680848864,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MindNode – Delightful Mind Mapping,-0.4088172995,1.416826351,-0.1531265314,-0.09680848864,0.1474921879,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Packing Pro,-0.5089388542,0.2166755848,-0.1531661437,-0.09680848864,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
USAA Mobile,-0.09675244848,-0.2959602425,0.09312962688,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
The Moron Test,-0.4271430307,-0.2959602425,0.9998144324,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sunday Lawn,-0.5096259266,-0.1262246341,1.252197286,-0.09680848864,-0.3560662923,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Peggle Classic,0.0686865965,-0.1262246341,0.1125396297,1.508561771,-1.866741733,-0.05491868895,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SmartGo Player,-0.492717104,0.2166755848,-0.1632012472,-0.09680848864,-0.3560662923,0.4501928821,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
I Am T-Pain 2.0,-0.4972192232,0.2166755848,0.2608743044,1.508561771,-1.363183253,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
TextNow - Unlimited Text + Calls,-0.1907017555,-0.2959602425,2.007946212,-0.09680848864,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Boating Weather,-0.5296308513,0.04522547531,-0.168377248,0.7058766412,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Best Buy,-0.051878925,-0.2959602425,0.8916861922,-0.09680848864,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
I Dig It,-0.4991373819,-0.1262246341,0.0567391726,0.7058766412,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Unblock Me,-0.4349003914,-0.1262246341,-0.06496286554,0.7058766412,0.6510506681,1.207860239,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sonic The Hedgehog,-0.4522539579,0.2166755848,0.08883829972,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10 Pin Shuffle Pro Bowling,-0.4523793985,0.3881256942,-0.07365115252,-0.09680848864,0.6510506681,0.07135920382,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sky News,-0.2991166444,-0.2959602425,-0.1686809419,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"ESPN: Get scores, news, alerts & watch live sports",-0.4109212804,-0.2959602425,3.672096475,-0.09680848864,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
LiveATC Air Radio,-0.5312957901,0.3881256942,-0.133465651,-0.09680848864,0.6510506681,2.596917059,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
The Sims 3,0.643110461,0.9024760226,0.5481687544,-0.09680848864,0.6510506681,0.3239149894,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Chess Pro with Coach - Learn,Play & Online Friends",-0.3596331808,1.416826351,-0.06278419175,-0.09680848864,0.6510506681,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Guess My Age  Math Magic,-0.5522753127,-0.2959602425,1.45637203,2.578808611,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Crush the Castle,-0.5182271047,-0.1262246341,0.1441502057,2.043685191,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016 U.S. Open Golf Championship,-0.1659015789,-0.2959602425,0.5453166723,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"The Championships, Wimbledon 2016 - Tennis Grand Slam",-0.1913802751,-0.2959602425,0.106426139,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
TuneIn Radio Pro - MLB Audiobooks Podcasts Music,-0.2706387775,1.416826351,0.7752921956,-0.09680848864,0.1474921879,1.081582346,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
NBC News,-0.406989858,-0.2959602425,0.2639244477,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"Grindr - Gay and same sex guys chat, meet and date",-0.3305423655,-0.2959602425,0.1361089189,-0.09680848864,0.6510506681,-0.05491868895,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Whole Foods Market,-0.1721194413,-0.2959602425,0.06619329642,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
NAVIGON Europe,-0.1523511432,12.56108347,-0.1579988383,-0.09680848864,-0.8596247725,1.965527595,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Virtual Families,-0.477162556,0.04522547531,0.07958223715,2.578808611,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sparkasse+,-0.2212978581,-0.1262246341,-0.1698429012,-0.09680848864,-1.866741733,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sparkasse - Your mobile branch,-0.2215031245,-0.2959602425,-0.1692223093,-0.09680848864,-1.866741733,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sleep Cycle alarm clock,-0.333587151,-0.2959602425,1.210102667,-0.09680848864,0.6510506681,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FACEinHOLE®,-0.518723221,-0.1262246341,-0.1172114242,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Harvest - Select the Best Produce,-0.5038357026,0.04522547531,-0.1662910027,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
WORMS,0.152289905,0.04522547531,-0.09420991062,0.7058766412,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Pixel Starships™ : 8Bit MMORPG,-0.3620764216,-0.2959602425,-0.09675829874,-0.09680848864,0.6510506681,1.460416024,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Traffic Rush,-0.5305402956,-0.1262246341,2.643445549,-0.09680848864,-0.3560662923,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MyRadar NOAA Weather Radar Forecast,-0.2000385274,-0.2959602425,1.812459755,-0.09680848864,-0.8596247725,0.3239149894,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Resident Evil 4: PLATINUM,-0.3278562673,0.5595758037,-0.09040713455,2.578808611,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Waze - GPS Navigation, Maps & Real-time Traffic",-0.2923171938,-0.2959602425,4.385777191,-0.09680848864,0.6510506681,3.859695987,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Cartoon Wars,-0.5176135828,-0.1262246341,0.3041836984,1.508561771,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Moto X Mayhem,-0.4959164573,-0.1262246341,0.127605489,2.578808611,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fantasy Football Manager - FFM for FPL,-0.4541868835,-0.1262246341,-0.1663834313,-0.09680848864,-1.363183253,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
Spotify Music,-0.1854874179,-0.2959602425,11.43038024,-0.09680848864,0.6510506681,1.586693917,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
McDo France,-0.4513958302,-0.2959602425,-0.1699485339,-0.09680848864,-1.866741733,3.10202863,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PGA Championship 2016 – Baltusrol Golf Club,-0.3758178691,-0.2959602425,-0.03196586073,-0.09680848864,0.6510506681,-0.56003026,-11.95575175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
BFMTV : l'info en continu,-0.2738318109,-0.2959602425,-0.1687205541,-0.09680848864,0.1474921879,-0.56003026,-11.95575175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"MyRadar Pro NOAA Weather Radar, Forecasts & Storms",-0.2099654403,0.04522547531,0.01349579895,-0.09680848864,-0.8596247725,0.3239149894,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Spider:  The Secret of Bryce Manor,-0.2027440531,0.04522547531,-0.08071533722,0.1707532213,-1.866741733,-0.05491868895,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
My Measures PRO,-0.3320105907,1.073926132,-0.1477788776,-0.09680848864,0.6510506681,1.965527595,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Food Additives Checker (E Numbers),-0.5365414879,0.04522547531,-0.1701597992,-0.09680848864,-1.866741733,0.3239149894,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SFR Mon Compte,-0.3481268568,-0.2959602425,-0.1699881461,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Baby Connect (Activity Log),-0.5183925139,0.5595758037,-0.1242492007,-0.09680848864,-1.866741733,1.081582346,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Epson iPrint,-0.405772514,-0.2959602425,-0.1327658346,-0.09680848864,0.6510506681,0.8290265604,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Mad Libs,-0.2244994443,-0.2959602425,1.386377183,0.1707532213,-1.363183253,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BATTLE BEARS: Zombies!,-0.2670979899,-0.1262246341,0.4993400534,2.043685191,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Hurricane Tracker,-0.4859917773,0.2166755848,-0.1179508529,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
NFL Sunday Ticket,-0.2868776332,-0.2959602425,0.1500656352,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016 US Open Tennis Championships,-0.338085907,-0.2959602425,0.3252045995,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Dropbox,-0.05103220095,-0.2959602425,0.4843930308,-0.09680848864,0.6510506681,1.839249703,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Wa Kingyo - Goldfish Pond,-0.3973936522,-0.1262246341,-0.1619732674,0.1707532213,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Monkey Preschool Lunchbox,0.08390767286,0.04522547531,-0.04762590383,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Yahoo Fantasy Sports,-0.1896925289,-0.2959602425,2.347383588,-0.09680848864,-0.3560662923,4.996197022,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Gaia GPS Classic,-0.4065821761,3.131327446,-0.1381663048,-0.09680848864,0.6510506681,1.334138132,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
iLoan Calc (Loan calculator),-0.5450144302,0.3881256942,-0.1702390237,-0.09680848864,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geocaching®,-0.2532652545,-0.2959602425,-0.001081509295,-0.09680848864,-1.866741733,2.091805488,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Camera+,-0.306104256,0.04522547531,0.2567546303,-0.09680848864,-1.866741733,0.5764707749,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Alter Ego,-0.5164139736,0.5595758037,-0.1667795538,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Parking Mania,-0.2104500972,-0.1262246341,-0.04272718883,0.1707532213,-1.866741733,0.8290265604,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sudoku⁺,-0.5499322719,0.2166755848,0.07181823602,-0.09680848864,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Period Tracker Lite,-0.4147329641,-0.2959602425,0.5377639365,0.1707532213,-1.866741733,1.207860239,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Camera Plus: For Macro Photos & Remote Photography,-0.2727113983,-0.1262246341,0.3385539279,-0.09680848864,0.1474921879,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
The perfect Egg timer,-0.5117327585,-0.1262246341,-0.1697108604,-0.09680848864,0.1474921879,0.1976370966,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Letter Quiz - alphabet tracing for kids,-0.465750226,0.04522547531,-0.1640066963,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Starbucks,-0.1784655953,-0.2959602425,3.841900989,-0.09680848864,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
央视影音-海量央视内容高清直播,-0.4022630282,-0.2959602425,-0.1429065708,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Bloons TD,-0.5309348588,0.2166755848,-0.06538539621,2.578808611,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Weight Watchers,0.08793887758,-0.2959602425,1.636515342,-0.09680848864,0.6510506681,0.07135920382,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"CNN: Breaking US & World News, Live Video",-0.3310925936,-0.2959602425,1.320317153,-0.09680848864,-1.363183253,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Gilt,-0.1418027292,-0.2959602425,0.1777281902,-0.09680848864,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
TRUTH or DARE!!! - FREE,-0.496514533,-0.2959602425,2.088385489,0.1707532213,-1.363183253,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Canabalt,-0.4766378999,0.2166755848,-0.1102924844,1.508561771,0.6510506681,1.207860239,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Alipay - Makes Life Easy,0.0255435831,-0.2959602425,-0.1448079588,0.1707532213,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Scanner911 Pro,-0.4602736035,0.3881256942,0.01917355488,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
